Year,Géographie,Type de matières récupérées,Sources des matières préparées en vue du recyclage,GeoCode,Value
2020,Alberta,Cuivre et aluminium,Sources des matières non résidentielles récupérées,48,0.969938706680325
2020,Alberta,Métaux mélangés,Toutes les sources des matières récupérées,48,4.31900660125536
2020,Alberta,Métaux mélangés,Sources des matières résidentielles récupérées,48,1.42711449474134
2020,Alberta,Métaux mélangés,Sources des matières non résidentielles récupérées,48,2.89166522026684
2020,Alberta,Électroménagers,Toutes les sources des matières récupérées,48,3.30278310015099
2020,Alberta,Électroménagers,Sources des matières résidentielles récupérées,48,2.47306009422586
2020,Alberta,Électroménagers,Sources des matières non résidentielles récupérées,48,0.829496119677958
2020,Alberta,Matériel électronique,Toutes les sources des matières récupérées,48,1.95122172571948
2020,Alberta,Matériel électronique,Sources des matières résidentielles récupérées,48,
2020,Alberta,Matériel électronique,Sources des matières non résidentielles récupérées,48,
2020,Alberta,Matières plastiques,Toutes les sources des matières récupérées,48,8.95315819983914
2020,Alberta,Matières plastiques,Sources des matières résidentielles récupérées,48,5.89200895293131
2020,Alberta,Matières plastiques,Sources des matières non résidentielles récupérées,48,3.06114924690782
2020,Alberta,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,48,
2020,Alberta,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,48,
2020,Alberta,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,48,
2020,Alberta,Textiles,Toutes les sources des matières récupérées,48,
2020,Alberta,Textiles,Sources des matières résidentielles récupérées,48,
2020,Alberta,Textiles,Sources des matières non résidentielles récupérées,48,
2020,Alberta,Pneus,Toutes les sources des matières récupérées,48,15.0790868736096
2020,Alberta,Pneus,Sources des matières résidentielles récupérées,48,
2020,Alberta,Pneus,Sources des matières non résidentielles récupérées,48,
2020,Alberta,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,48,16.3094909920488
2020,Alberta,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,48,2.45445542195737
2020,Alberta,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,48,13.8550355700914
2020,Alberta,Toutes les matières organiques,Toutes les sources des matières récupérées,48,70.4760867567632
2020,Alberta,Toutes les matières organiques,Sources des matières résidentielles récupérées,48,51.6647211170971
2020,Alberta,Toutes les matières organiques,Sources des matières non résidentielles récupérées,48,18.8113656396661
2020,Alberta,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,48,49.8019850277765
2020,Alberta,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,48,39.9716845963523
2020,Alberta,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,48,9.8303004314242
2020,Alberta,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,48,14.5971804846063
2020,Alberta,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,48,9.64720322995261
2020,Alberta,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,48,4.94997725465372
2020,Alberta,Autres matières organiques,Toutes les sources des matières récupérées,48,6.07692124438031
2020,Alberta,Autres matières organiques,Sources des matières résidentielles récupérées,48,2.04583329079216
2020,Alberta,Autres matières organiques,Sources des matières non résidentielles récupérées,48,4.03108795358815
2020,Alberta,Autres matières,Toutes les sources des matières récupérées,48,1.15575854311803
2020,Alberta,Autres matières,Sources des matières résidentielles récupérées,48,0.38457218896448
2020,Alberta,Autres matières,Sources des matières non résidentielles récupérées,48,0.77118635415355
2020,Colombie-Britannique,Toutes les matières,Toutes les sources des matières récupérées,59,356.541149409565
2020,Colombie-Britannique,Toutes les matières,Sources des matières résidentielles récupérées,59,
2020,Colombie-Britannique,Toutes les matières,Sources des matières non résidentielles récupérées,59,
2020,Colombie-Britannique,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,59,108.2482741353
2020,Colombie-Britannique,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,59,37.2906170107577
2020,Colombie-Britannique,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,59,70.9576571245422
2020,Colombie-Britannique,Verre,Toutes les sources des matières récupérées,59,22.2022329162433
2020,Colombie-Britannique,Verre,Sources des matières résidentielles récupérées,59,16.7863803275863
2020,Colombie-Britannique,Verre,Sources des matières non résidentielles récupérées,59,5.41585258865698
2020,Colombie-Britannique,Métaux ferreux,Toutes les sources des matières récupérées,59,15.3151957428961
2020,Colombie-Britannique,Métaux ferreux,Sources des matières résidentielles récupérées,59,2.22793179653952
2020,Colombie-Britannique,Métaux ferreux,Sources des matières non résidentielles récupérées,59,13.0872639463565
2020,Colombie-Britannique,Cuivre et aluminium,Toutes les sources des matières récupérées,59,3.3013266163083
2020,Colombie-Britannique,Cuivre et aluminium,Sources des matières résidentielles récupérées,59,1.1373425673108
2020,Colombie-Britannique,Cuivre et aluminium,Sources des matières non résidentielles récupérées,59,2.16379085338559
2020,Colombie-Britannique,Métaux mélangés,Toutes les sources des matières récupérées,59,11.6817658697154
2020,Colombie-Britannique,Métaux mélangés,Sources des matières résidentielles récupérées,59,4.92262419145221
2020,Colombie-Britannique,Métaux mélangés,Sources des matières non résidentielles récupérées,59,6.75894848265132
2020,Colombie-Britannique,Électroménagers,Toutes les sources des matières récupérées,59,4.45084050716939
2020,Colombie-Britannique,Électroménagers,Sources des matières résidentielles récupérées,59,2.87880781306238
2020,Colombie-Britannique,Électroménagers,Sources des matières non résidentielles récupérées,59,1.57203269410701
2020,Colombie-Britannique,Matériel électronique,Toutes les sources des matières récupérées,59,2.69082848267451
2020,Colombie-Britannique,Matériel électronique,Sources des matières résidentielles récupérées,59,
2020,Colombie-Britannique,Matériel électronique,Sources des matières non résidentielles récupérées,59,
2020,Colombie-Britannique,Matières plastiques,Toutes les sources des matières récupérées,59,11.45456783011
2020,Colombie-Britannique,Matières plastiques,Sources des matières résidentielles récupérées,59,7.39359606777379
2020,Colombie-Britannique,Matières plastiques,Sources des matières non résidentielles récupérées,59,4.06097176233617
2020,Colombie-Britannique,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,59,0.391993896564229
2020,Colombie-Britannique,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,59,0.346592927765513
2020,Colombie-Britannique,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,59,0.0452077731868061
2020,Colombie-Britannique,Textiles,Toutes les sources des matières récupérées,59,0.117076540817113
2020,Colombie-Britannique,Textiles,Sources des matières résidentielles récupérées,59,0.117076540817113
2020,Colombie-Britannique,Textiles,Sources des matières non résidentielles récupérées,59,0.0
2020,Colombie-Britannique,Pneus,Toutes les sources des matières récupérées,59,9.71117062823929
2020,Colombie-Britannique,Pneus,Sources des matières résidentielles récupérées,59,
2020,Colombie-Britannique,Pneus,Sources des matières non résidentielles récupérées,59,
2020,Colombie-Britannique,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,59,33.1600948281341
2020,Colombie-Britannique,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,59,3.20878591820368
2020,Colombie-Britannique,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,59,29.9513089099305
2020,Colombie-Britannique,Toutes les matières organiques,Toutes les sources des matières récupérées,59,124.222073719195
2020,Colombie-Britannique,Toutes les matières organiques,Sources des matières résidentielles récupérées,59,84.8430121436966
2020,Colombie-Britannique,Toutes les matières organiques,Sources des matières non résidentielles récupérées,59,39.3790615754986
2020,Colombie-Britannique,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,59,58.2121562156534
2020,Colombie-Britannique,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,59,34.6088687218429
2020,Colombie-Britannique,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,59,23.6032874938105
2020,Colombie-Britannique,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,59,55.7746071801922
2020,Colombie-Britannique,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,59,47.3904972101588
2020,Colombie-Britannique,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,59,8.38410997003343
2020,Colombie-Britannique,Autres matières organiques,Toutes les sources des matières récupérées,59,10.2353103233496
2020,Colombie-Britannique,Autres matières organiques,Sources des matières résidentielles récupérées,59,2.84345301608296
2020,Colombie-Britannique,Autres matières organiques,Sources des matières non résidentielles récupérées,59,7.39185730726661
2020,Colombie-Britannique,Autres matières,Toutes les sources des matières récupérées,59,9.59390089181026
2020,Colombie-Britannique,Autres matières,Sources des matières résidentielles récupérées,59,8.33735663195135
2020,Colombie-Britannique,Autres matières,Sources des matières non résidentielles récupérées,59,1.25635106424701
2020,Territoires,Toutes les matières,Toutes les sources des matières récupérées,,228.83731270992
2020,Territoires,Toutes les matières,Sources des matières résidentielles récupérées,,
2020,Territoires,Toutes les matières,Sources des matières non résidentielles récupérées,,
2020,Territoires,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,,42.702535314155
2020,Territoires,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,,17.0556054025298
2020,Territoires,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,,25.6469299116253
2020,Territoires,Verre,Toutes les sources des matières récupérées,,2.39794824560707
2020,Territoires,Verre,Sources des matières résidentielles récupérées,,1.65950722957575
2020,Territoires,Verre,Sources des matières non résidentielles récupérées,,0.738441016031316
2020,Territoires,Métaux ferreux,Toutes les sources des matières récupérées,,65.0463312185865
2020,Territoires,Métaux ferreux,Sources des matières résidentielles récupérées,,21.1527620076067
2020,Territoires,Métaux ferreux,Sources des matières non résidentielles récupérées,,43.8935692109797
2020,Territoires,Cuivre et aluminium,Toutes les sources des matières récupérées,,
2020,Territoires,Cuivre et aluminium,Sources des matières résidentielles récupérées,,
2020,Territoires,Cuivre et aluminium,Sources des matières non résidentielles récupérées,,
2020,Territoires,Métaux mélangés,Toutes les sources des matières récupérées,,
2020,Territoires,Métaux mélangés,Sources des matières résidentielles récupérées,,
2020,Territoires,Métaux mélangés,Sources des matières non résidentielles récupérées,,
2020,Territoires,Électroménagers,Toutes les sources des matières récupérées,,1.50070270999913
2020,Territoires,Électroménagers,Sources des matières résidentielles récupérées,,
2020,Territoires,Électroménagers,Sources des matières non résidentielles récupérées,,
2020,Territoires,Matériel électronique,Toutes les sources des matières récupérées,,1.69920835946991
2020,Territoires,Matériel électronique,Sources des matières résidentielles récupérées,,
2020,Territoires,Matériel électronique,Sources des matières non résidentielles récupérées,,
2020,Territoires,Matières plastiques,Toutes les sources des matières récupérées,,4.49416790401855
2020,Territoires,Matières plastiques,Sources des matières résidentielles récupérées,,
2020,Territoires,Matières plastiques,Sources des matières non résidentielles récupérées,,
2020,Territoires,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,,
2020,Territoires,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,,
2020,Territoires,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,,
2020,Territoires,Textiles,Toutes les sources des matières récupérées,,
2020,Territoires,Textiles,Sources des matières résidentielles récupérées,,
2020,Territoires,Textiles,Sources des matières non résidentielles récupérées,,
2020,Territoires,Pneus,Toutes les sources des matières récupérées,,7.15414360692705
2020,Territoires,Pneus,Sources des matières résidentielles récupérées,,
2020,Territoires,Pneus,Sources des matières non résidentielles récupérées,,
2020,Territoires,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,,59.3690696437221
2020,Territoires,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,,8.52780270126488
2020,Territoires,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,,50.8412669424572
2020,Territoires,Toutes les matières organiques,Toutes les sources des matières récupérées,,36.3265338531535
2020,Territoires,Toutes les matières organiques,Sources des matières résidentielles récupérées,,
2020,Territoires,Toutes les matières organiques,Sources des matières non résidentielles récupérées,,
2020,Territoires,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,,30.744554990035
2020,Territoires,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,,
2020,Territoires,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,,
2020,Territoires,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,,
2020,Territoires,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,,
2020,Territoires,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,,
2020,Territoires,Autres matières organiques,Toutes les sources des matières récupérées,,
2020,Territoires,Autres matières organiques,Sources des matières résidentielles récupérées,,
2020,Territoires,Autres matières organiques,Sources des matières non résidentielles récupérées,,
2020,Territoires,Autres matières,Toutes les sources des matières récupérées,,0.794022597883136
2020,Territoires,Autres matières,Sources des matières résidentielles récupérées,,0.555815818518195
2020,Territoires,Autres matières,Sources des matières non résidentielles récupérées,,0.238206779364941
2022,Canada,Toutes les matières,Sources des matières résidentielles récupérées,,
2022,Canada,Toutes les matières,Sources des matières non résidentielles récupérées,,
2022,Canada,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,,91.7246264080887
2022,Canada,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,,37.12757988546
2022,Canada,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,,54.5970465226287
2022,Canada,Verre,Toutes les sources des matières récupérées,,11.6892277452494
2022,Canada,Verre,Sources des matières résidentielles récupérées,,8.68069583228696
2022,Canada,Verre,Sources des matières non résidentielles récupérées,,3.00850622974654
2022,Canada,Métaux ferreux,Toutes les sources des matières récupérées,,19.027513247788
2022,Canada,Métaux ferreux,Sources des matières résidentielles récupérées,,3.79867605076586
2022,Canada,Métaux ferreux,Sources des matières non résidentielles récupérées,,15.2288371970222
2022,Canada,Cuivre et aluminium,Toutes les sources des matières récupérées,,2.22681186998108
2022,Canada,Cuivre et aluminium,Sources des matières résidentielles récupérées,,1.38340074235795
2022,Canada,Cuivre et aluminium,Sources des matières non résidentielles récupérées,,0.843436810839057
2022,Canada,Métaux mélangés,Toutes les sources des matières récupérées,,3.48924466535206
2022,Canada,Métaux mélangés,Sources des matières résidentielles récupérées,,1.5990627064449
2022,Canada,Métaux mélangés,Sources des matières non résidentielles récupérées,,1.89018195890716
2022,Canada,Électroménagers,Toutes les sources des matières récupérées,,1.67590688847993
2022,Canada,Électroménagers,Sources des matières résidentielles récupérées,,1.02188379505677
2022,Canada,Électroménagers,Sources des matières non résidentielles récupérées,,0.65402309342316
2022,Canada,Matériel électronique,Toutes les sources des matières récupérées,,2.41753543140894
2022,Canada,Matériel électronique,Sources des matières résidentielles récupérées,,
2022,Canada,Matériel électronique,Sources des matières non résidentielles récupérées,,
2022,Canada,Matières plastiques,Toutes les sources des matières récupérées,,9.41788117886166
2022,Canada,Matières plastiques,Sources des matières résidentielles récupérées,,6.79873250247445
2022,Canada,Matières plastiques,Sources des matières non résidentielles récupérées,,2.6191229931713
2022,Canada,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,,0.488289301086241
2022,Canada,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,,0.432171474299294
2022,Canada,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,,0.0560921435710262
2022,Canada,Textiles,Toutes les sources des matières récupérées,,1.7006911918435
2022,Canada,Textiles,Sources des matières résidentielles récupérées,,1.69041790547518
2022,Canada,Textiles,Sources des matières non résidentielles récupérées,,0.0102989695842406
2022,Canada,Pneus,Toutes les sources des matières récupérées,,10.7763178353446
2022,Canada,Pneus,Sources des matières résidentielles récupérées,,
2022,Canada,Pneus,Sources des matières non résidentielles récupérées,,
2022,Canada,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,,19.4643077009531
2022,Canada,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,,3.53573128616871
2022,Canada,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,,15.9285764147843
2022,Canada,Toutes les matières organiques,Toutes les sources des matières récupérées,,78.94817676648
2022,Canada,Toutes les matières organiques,Sources des matières résidentielles récupérées,,60.7826692946418
2022,Canada,Toutes les matières organiques,Sources des matières non résidentielles récupérées,,18.1655074718382
2022,Canada,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,,40.6475416770534
2022,Canada,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,,33.3627799964937
2022,Canada,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,,7.28476168055966
2022,Canada,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,,29.376616469506
2022,Canada,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,,24.5349963866284
2022,Canada,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,,4.84162008287768
2022,Canada,Autres matières organiques,Toutes les sources des matières récupérées,,8.92404430313653
2022,Canada,Autres matières organiques,Sources des matières résidentielles récupérées,,2.88489291151973
2022,Canada,Autres matières organiques,Sources des matières non résidentielles récupérées,,6.0391513916168
2022,Canada,Autres matières,Toutes les sources des matières récupérées,,1.18851649995092
2022,Canada,Autres matières,Sources des matières résidentielles récupérées,,0.880369275333167
2022,Canada,Autres matières,Sources des matières non résidentielles récupérées,,0.308121541401832
2022,Terre-Neuve-et-Labrador,Toutes les matières,Toutes les sources des matières récupérées,10,88.0562686803135
2022,Terre-Neuve-et-Labrador,Toutes les matières,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Toutes les matières,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,10,49.8449110497113
2022,Terre-Neuve-et-Labrador,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,10,26.6380329300519
2022,Terre-Neuve-et-Labrador,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,10,23.2068781196594
2022,Terre-Neuve-et-Labrador,Verre,Toutes les sources des matières récupérées,10,
2022,Terre-Neuve-et-Labrador,Verre,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Verre,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Métaux ferreux,Toutes les sources des matières récupérées,10,1.12364203061125
2022,Terre-Neuve-et-Labrador,Métaux ferreux,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Métaux ferreux,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Cuivre et aluminium,Toutes les sources des matières récupérées,10,0.579701416127745
2022,Terre-Neuve-et-Labrador,Cuivre et aluminium,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Cuivre et aluminium,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Métaux mélangés,Toutes les sources des matières récupérées,10,
2022,Terre-Neuve-et-Labrador,Métaux mélangés,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Métaux mélangés,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Électroménagers,Toutes les sources des matières récupérées,10,
2022,Terre-Neuve-et-Labrador,Électroménagers,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Électroménagers,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Matériel électronique,Toutes les sources des matières récupérées,10,1.22151369826918
2022,Terre-Neuve-et-Labrador,Matériel électronique,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Matériel électronique,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Matières plastiques,Toutes les sources des matières récupérées,10,3.01896451775618
2022,Terre-Neuve-et-Labrador,Matières plastiques,Sources des matières résidentielles récupérées,10,2.66888509113358
2022,Terre-Neuve-et-Labrador,Matières plastiques,Sources des matières non résidentielles récupérées,10,0.350079426622599
2022,Terre-Neuve-et-Labrador,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,10,1.36267475739119
2022,Terre-Neuve-et-Labrador,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Textiles,Toutes les sources des matières récupérées,10,
2022,Terre-Neuve-et-Labrador,Textiles,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Textiles,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Pneus,Toutes les sources des matières récupérées,10,12.2960693232551
2022,Terre-Neuve-et-Labrador,Pneus,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Pneus,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,10,
2022,Terre-Neuve-et-Labrador,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,10,0.0
2022,Terre-Neuve-et-Labrador,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Toutes les matières organiques,Toutes les sources des matières récupérées,10,
2022,Terre-Neuve-et-Labrador,Toutes les matières organiques,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Toutes les matières organiques,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,10,
2022,Terre-Neuve-et-Labrador,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,10,
2022,Terre-Neuve-et-Labrador,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Autres matières organiques,Toutes les sources des matières récupérées,10,
2022,Terre-Neuve-et-Labrador,Autres matières organiques,Sources des matières résidentielles récupérées,10,0.0
2022,Terre-Neuve-et-Labrador,Autres matières organiques,Sources des matières non résidentielles récupérées,10,
2022,Terre-Neuve-et-Labrador,Autres matières,Toutes les sources des matières récupérées,10,0.0
2022,Terre-Neuve-et-Labrador,Autres matières,Sources des matières résidentielles récupérées,10,0.0
2022,Terre-Neuve-et-Labrador,Autres matières,Sources des matières non résidentielles récupérées,10,0.0
2022,Île-du-Prince-Édouard,Toutes les matières,Toutes les sources des matières récupérées,11,
2022,Île-du-Prince-Édouard,Toutes les matières,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Toutes les matières,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,11,
2022,Île-du-Prince-Édouard,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Verre,Toutes les sources des matières récupérées,11,
2022,Île-du-Prince-Édouard,Verre,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Verre,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Métaux ferreux,Toutes les sources des matières récupérées,11,67.4229874471482
2022,Île-du-Prince-Édouard,Métaux ferreux,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Métaux ferreux,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Cuivre et aluminium,Toutes les sources des matières récupérées,11,
2022,Île-du-Prince-Édouard,Cuivre et aluminium,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Cuivre et aluminium,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Métaux mélangés,Toutes les sources des matières récupérées,11,
2022,Île-du-Prince-Édouard,Métaux mélangés,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Métaux mélangés,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Électroménagers,Toutes les sources des matières récupérées,11,48.8897394341349
2022,Île-du-Prince-Édouard,Électroménagers,Sources des matières résidentielles récupérées,11,18.5810911831018
2022,Île-du-Prince-Édouard,Électroménagers,Sources des matières non résidentielles récupérées,11,30.3146286472942
2022,Île-du-Prince-Édouard,Matériel électronique,Toutes les sources des matières récupérées,11,2.69117831747532
2022,Île-du-Prince-Édouard,Matériel électronique,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Matériel électronique,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Matières plastiques,Toutes les sources des matières récupérées,11,
2022,Île-du-Prince-Édouard,Matières plastiques,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Matières plastiques,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,11,
2022,Île-du-Prince-Édouard,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Textiles,Toutes les sources des matières récupérées,11,
2022,Île-du-Prince-Édouard,Textiles,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Textiles,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Pneus,Toutes les sources des matières récupérées,11,13.6951074378188
2022,Île-du-Prince-Édouard,Pneus,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Pneus,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,11,0.0
2022,Île-du-Prince-Édouard,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,11,0.0
2022,Île-du-Prince-Édouard,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,11,0.0
2022,Île-du-Prince-Édouard,Toutes les matières organiques,Toutes les sources des matières récupérées,11,
2022,Île-du-Prince-Édouard,Toutes les matières organiques,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Toutes les matières organiques,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,11,
2022,Île-du-Prince-Édouard,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,11,
2022,Île-du-Prince-Édouard,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,11,
2022,Île-du-Prince-Édouard,Autres matières organiques,Toutes les sources des matières récupérées,11,0.0
2022,Île-du-Prince-Édouard,Autres matières organiques,Sources des matières résidentielles récupérées,11,0.0
2022,Île-du-Prince-Édouard,Autres matières organiques,Sources des matières non résidentielles récupérées,11,0.0
