Year,Persons in low income,Geography,GeoCode,Value
2022,"Males, 18 to 64 years",Quebec,24,9.1
2023,"Males, 18 to 64 years",Quebec,24,9.5
2015,"Males, 65 years and over",Quebec,24,6.0
2016,"Males, 65 years and over",Quebec,24,6.9
2017,"Males, 65 years and over",Quebec,24,4.8
2018,"Males, 65 years and over",Quebec,24,4.8
2019,"Males, 65 years and over",Quebec,24,4.8
2020,"Males, 65 years and over",Quebec,24,1.8
2021,"Males, 65 years and over",Quebec,24,4.0
2022,"Males, 65 years and over",Quebec,24,3.3
2023,"Males, 65 years and over",Quebec,24,2.9
2015,"Males, under 18 years",Quebec,24,14.9
2016,"Males, under 18 years",Quebec,24,10.2
2017,"Males, under 18 years",Quebec,24,10.2
2018,"Males, under 18 years",Quebec,24,7.9
2019,"Males, under 18 years",Quebec,24,7.3
2021,"Males, under 18 years",Quebec,24,2.7
2022,"Males, under 18 years",Quebec,24,4.5
2023,"Males, under 18 years",Quebec,24,6.2
2015,Persons 18 to 64 years,Quebec,24,15.3
2016,Persons 18 to 64 years,Quebec,24,12.0
2017,Persons 18 to 64 years,Quebec,24,12.5
2018,Persons 18 to 64 years,Quebec,24,11.8
2019,Persons 18 to 64 years,Quebec,24,10.8
2020,Persons 18 to 64 years,Quebec,24,6.4
2021,Persons 18 to 64 years,Quebec,24,6.0
2022,Persons 18 to 64 years,Quebec,24,8.4
2023,Persons 18 to 64 years,Quebec,24,9.4
2015,Persons 65 years and over,Quebec,24,6.8
2016,Persons 65 years and over,Quebec,24,7.3
2017,Persons 65 years and over,Quebec,24,6.0
2018,Persons 65 years and over,Quebec,24,5.7
2019,Persons 65 years and over,Quebec,24,5.4
2020,Persons 65 years and over,Quebec,24,2.3
2021,Persons 65 years and over,Quebec,24,4.9
2022,Persons 65 years and over,Quebec,24,2.9
2023,Persons 65 years and over,Quebec,24,3.1
2015,Persons under 18 years,Quebec,24,13.9
2016,Persons under 18 years,Quebec,24,10.9
2017,Persons under 18 years,Quebec,24,10.4
2018,Persons under 18 years,Quebec,24,7.6
2019,Persons under 18 years,Quebec,24,6.3
2020,Persons under 18 years,Quebec,24,2.3
2021,Persons under 18 years,Quebec,24,3.0
2022,Persons under 18 years,Quebec,24,4.8
2023,Persons under 18 years,Quebec,24,6.1
2015,All persons,"Québec, Quebec",,8.2
2016,All persons,"Québec, Quebec",,6.7
2017,All persons,"Québec, Quebec",,5.7
2018,All persons,"Québec, Quebec",,8.6
2019,All persons,"Québec, Quebec",,8.2
2020,All persons,"Québec, Quebec",,3.2
2021,All persons,"Québec, Quebec",,3.9
2022,All persons,"Québec, Quebec",,5.6
2023,All persons,"Québec, Quebec",,5.3
2015,Females,"Québec, Quebec",,8.0
2016,Females,"Québec, Quebec",,7.4
2017,Females,"Québec, Quebec",,5.3
2018,Females,"Québec, Quebec",,8.0
2019,Females,"Québec, Quebec",,7.7
2020,Females,"Québec, Quebec",,3.1
2021,Females,"Québec, Quebec",,3.6
2022,Females,"Québec, Quebec",,4.7
2023,Females,"Québec, Quebec",,5.4
2015,"Females, 18 to 64 years","Québec, Quebec",,9.3
2016,"Females, 18 to 64 years","Québec, Quebec",,7.5
2017,"Females, 18 to 64 years","Québec, Quebec",,6.5
2018,"Females, 18 to 64 years","Québec, Quebec",,10.0
2019,"Females, 18 to 64 years","Québec, Quebec",,10.0
2020,"Females, 18 to 64 years","Québec, Quebec",,4.5
2021,"Females, 18 to 64 years","Québec, Quebec",,4.5
2022,"Females, 18 to 64 years","Québec, Quebec",,6.2
2023,"Females, 18 to 64 years","Québec, Quebec",,7.3
2016,"Females, 65 years and over","Québec, Quebec",,5.8
2021,"Females, 65 years and over","Québec, Quebec",,3.8
2022,"Females, 65 years and over","Québec, Quebec",,2.1
2023,"Females, 65 years and over","Québec, Quebec",,2.3
2022,"Females, under 18 years","Québec, Quebec",,3.4
2023,"Females, under 18 years","Québec, Quebec",,3.8
2015,Males,"Québec, Quebec",,8.4
2016,Males,"Québec, Quebec",,5.9
2017,Males,"Québec, Quebec",,6.1
2018,Males,"Québec, Quebec",,9.1
2019,Males,"Québec, Quebec",,8.7
2020,Males,"Québec, Quebec",,3.3
2021,Males,"Québec, Quebec",,4.2
2022,Males,"Québec, Quebec",,6.5
2023,Males,"Québec, Quebec",,5.1
2015,"Males, 18 to 64 years","Québec, Quebec",,9.9
2016,"Males, 18 to 64 years","Québec, Quebec",,6.8
2017,"Males, 18 to 64 years","Québec, Quebec",,6.1
2018,"Males, 18 to 64 years","Québec, Quebec",,10.0
2019,"Males, 18 to 64 years","Québec, Quebec",,9.8
2020,"Males, 18 to 64 years","Québec, Quebec",,4.6
2021,"Males, 18 to 64 years","Québec, Quebec",,5.2
2022,"Males, 18 to 64 years","Québec, Quebec",,8.6
2023,"Males, 18 to 64 years","Québec, Quebec",,7.5
2022,"Males, 65 years and over","Québec, Quebec",,3.5
2018,"Males, under 18 years","Québec, Quebec",,9.5
2022,"Males, under 18 years","Québec, Quebec",,3.1
2023,"Males, under 18 years","Québec, Quebec",,1.7
2015,Persons 18 to 64 years,"Québec, Quebec",,9.6
2016,Persons 18 to 64 years,"Québec, Quebec",,7.2
2017,Persons 18 to 64 years,"Québec, Quebec",,6.3
2018,Persons 18 to 64 years,"Québec, Quebec",,10.0
2019,Persons 18 to 64 years,"Québec, Quebec",,9.9
2020,Persons 18 to 64 years,"Québec, Quebec",,4.5
2021,Persons 18 to 64 years,"Québec, Quebec",,4.8
2022,Persons 18 to 64 years,"Québec, Quebec",,7.4
2023,Persons 18 to 64 years,"Québec, Quebec",,7.4
2015,Persons 65 years and over,"Québec, Quebec",,9.3
2016,Persons 65 years and over,"Québec, Quebec",,5.4
2017,Persons 65 years and over,"Québec, Quebec",,4.7
2018,Persons 65 years and over,"Québec, Quebec",,5.8
2019,Persons 65 years and over,"Québec, Quebec",,9.3
2021,Persons 65 years and over,"Québec, Quebec",,3.9
2022,Persons 65 years and over,"Québec, Quebec",,2.8
2023,Persons 65 years and over,"Québec, Quebec",,1.8
2022,Persons under 18 years,"Québec, Quebec",,3.3
2023,Persons under 18 years,"Québec, Quebec",,2.8
2015,All persons,Saskatchewan,47,12.2
2016,All persons,Saskatchewan,47,11.1
2017,All persons,Saskatchewan,47,11.9
2018,All persons,Saskatchewan,47,10.8
2019,All persons,Saskatchewan,47,11.9
2020,All persons,Saskatchewan,47,6.7
2021,All persons,Saskatchewan,47,9.1
2022,All persons,Saskatchewan,47,11.1
2023,All persons,Saskatchewan,47,12.9
2015,Females,Saskatchewan,47,13.7
2016,Females,Saskatchewan,47,11.9
2017,Females,Saskatchewan,47,12.2
2018,Females,Saskatchewan,47,11.2
2019,Females,Saskatchewan,47,11.4
2020,Females,Saskatchewan,47,6.2
2021,Females,Saskatchewan,47,9.1
2022,Females,Saskatchewan,47,11.1
2023,Females,Saskatchewan,47,13.5
2015,"Females, 18 to 64 years",Saskatchewan,47,13.7
2016,"Females, 18 to 64 years",Saskatchewan,47,12.5
2017,"Females, 18 to 64 years",Saskatchewan,47,13.0
2018,"Females, 18 to 64 years",Saskatchewan,47,12.1
2019,"Females, 18 to 64 years",Saskatchewan,47,12.8
2020,"Females, 18 to 64 years",Saskatchewan,47,7.4
2021,"Females, 18 to 64 years",Saskatchewan,47,10.6
2022,"Females, 18 to 64 years",Saskatchewan,47,12.1
2023,"Females, 18 to 64 years",Saskatchewan,47,14.8
2015,"Females, 65 years and over",Saskatchewan,47,7.6
2016,"Females, 65 years and over",Saskatchewan,47,7.5
2017,"Females, 65 years and over",Saskatchewan,47,6.2
2018,"Females, 65 years and over",Saskatchewan,47,6.0
2019,"Females, 65 years and over",Saskatchewan,47,5.6
2020,"Females, 65 years and over",Saskatchewan,47,3.1
2021,"Females, 65 years and over",Saskatchewan,47,6.6
2022,"Females, 65 years and over",Saskatchewan,47,5.6
2023,"Females, 65 years and over",Saskatchewan,47,5.6
2015,"Females, under 18 years",Saskatchewan,47,18.0
2016,"Females, under 18 years",Saskatchewan,47,13.3
2017,"Females, under 18 years",Saskatchewan,47,14.5
2018,"Females, under 18 years",Saskatchewan,47,12.5
2019,"Females, under 18 years",Saskatchewan,47,12.0
2020,"Females, under 18 years",Saskatchewan,47,5.4
2021,"Females, under 18 years",Saskatchewan,47,7.3
2022,"Females, under 18 years",Saskatchewan,47,13.1
2023,"Females, under 18 years",Saskatchewan,47,16.4
2015,Males,Saskatchewan,47,10.8
2016,Males,Saskatchewan,47,10.3
2017,Males,Saskatchewan,47,11.6
2018,Males,Saskatchewan,47,10.4
2019,Males,Saskatchewan,47,12.4
2020,Males,Saskatchewan,47,7.2
2021,Males,Saskatchewan,47,9.1
2022,Males,Saskatchewan,47,11.1
2023,Males,Saskatchewan,47,12.4
2015,"Males, 18 to 64 years",Saskatchewan,47,10.5
2016,"Males, 18 to 64 years",Saskatchewan,47,10.7
2017,"Males, 18 to 64 years",Saskatchewan,47,12.1
2018,"Males, 18 to 64 years",Saskatchewan,47,12.1
2019,"Males, 18 to 64 years",Saskatchewan,47,13.5
2020,"Males, 18 to 64 years",Saskatchewan,47,8.0
2021,"Males, 18 to 64 years",Saskatchewan,47,10.2
2022,"Males, 18 to 64 years",Saskatchewan,47,11.8
2023,"Males, 18 to 64 years",Saskatchewan,47,13.5
2015,"Males, 65 years and over",Saskatchewan,47,4.3
2016,"Males, 65 years and over",Saskatchewan,47,6.2
2017,"Males, 65 years and over",Saskatchewan,47,4.8
2018,"Males, 65 years and over",Saskatchewan,47,3.1
2019,"Males, 65 years and over",Saskatchewan,47,6.3
2020,"Males, 65 years and over",Saskatchewan,47,2.8
2021,"Males, 65 years and over",Saskatchewan,47,4.2
2022,"Males, 65 years and over",Saskatchewan,47,4.1
2023,"Males, 65 years and over",Saskatchewan,47,3.7
2015,"Males, under 18 years",Saskatchewan,47,15.5
2016,"Males, under 18 years",Saskatchewan,47,11.7
2017,"Males, under 18 years",Saskatchewan,47,14.3
2018,"Males, under 18 years",Saskatchewan,47,10.5
2019,"Males, under 18 years",Saskatchewan,47,13.3
2020,"Males, under 18 years",Saskatchewan,47,7.8
2021,"Males, under 18 years",Saskatchewan,47,9.7
2022,"Males, under 18 years",Saskatchewan,47,14.1
2023,"Males, under 18 years",Saskatchewan,47,15.5
2015,Persons 18 to 64 years,Saskatchewan,47,12.0
2016,Persons 18 to 64 years,Saskatchewan,47,11.6
2017,Persons 18 to 64 years,Saskatchewan,47,12.5
2018,Persons 18 to 64 years,Saskatchewan,47,12.1
2019,Persons 18 to 64 years,Saskatchewan,47,13.2
2020,Persons 18 to 64 years,Saskatchewan,47,7.7
2021,Persons 18 to 64 years,Saskatchewan,47,10.4
2022,Persons 18 to 64 years,Saskatchewan,47,11.9
2023,Persons 18 to 64 years,Saskatchewan,47,14.2
2015,Persons 65 years and over,Saskatchewan,47,6.1
2016,Persons 65 years and over,Saskatchewan,47,6.9
2017,Persons 65 years and over,Saskatchewan,47,5.5
2018,Persons 65 years and over,Saskatchewan,47,4.6
2019,Persons 65 years and over,Saskatchewan,47,5.9
2020,Persons 65 years and over,Saskatchewan,47,2.9
2021,Persons 65 years and over,Saskatchewan,47,5.5
2022,Persons 65 years and over,Saskatchewan,47,4.9
2023,Persons 65 years and over,Saskatchewan,47,4.7
2015,Persons under 18 years,Saskatchewan,47,16.7
2016,Persons under 18 years,Saskatchewan,47,12.5
2017,Persons under 18 years,Saskatchewan,47,14.4
2018,Persons under 18 years,Saskatchewan,47,11.5
2019,Persons under 18 years,Saskatchewan,47,12.7
2020,Persons under 18 years,Saskatchewan,47,6.6
2021,Persons under 18 years,Saskatchewan,47,8.5
2022,Persons under 18 years,Saskatchewan,47,13.6
2023,Persons under 18 years,Saskatchewan,47,16.0
2015,All persons,"Toronto, Ontario",,19.2
2016,All persons,"Toronto, Ontario",,17.6
2017,All persons,"Toronto, Ontario",,14.4
2018,All persons,"Toronto, Ontario",,14.2
2019,All persons,"Toronto, Ontario",,13.1
2020,All persons,"Toronto, Ontario",,8.6
2021,All persons,"Toronto, Ontario",,9.4
2022,All persons,"Toronto, Ontario",,12.6
2023,All persons,"Toronto, Ontario",,13.4
2015,Females,"Toronto, Ontario",,19.8
2016,Females,"Toronto, Ontario",,19.1
2017,Females,"Toronto, Ontario",,14.5
2018,Females,"Toronto, Ontario",,13.2
2019,Females,"Toronto, Ontario",,14.0
2020,Females,"Toronto, Ontario",,8.5
2021,Females,"Toronto, Ontario",,9.6
2022,Females,"Toronto, Ontario",,12.8
2023,Females,"Toronto, Ontario",,13.5
2015,"Females, 18 to 64 years","Toronto, Ontario",,20.3
2016,"Females, 18 to 64 years","Toronto, Ontario",,19.7
2017,"Females, 18 to 64 years","Toronto, Ontario",,15.5
2018,"Females, 18 to 64 years","Toronto, Ontario",,14.5
2019,"Females, 18 to 64 years","Toronto, Ontario",,14.3
2020,"Females, 18 to 64 years","Toronto, Ontario",,9.3
2021,"Females, 18 to 64 years","Toronto, Ontario",,10.3
2022,"Females, 18 to 64 years","Toronto, Ontario",,13.6
2023,"Females, 18 to 64 years","Toronto, Ontario",,14.5
2015,"Females, 65 years and over","Toronto, Ontario",,10.2
2016,"Females, 65 years and over","Toronto, Ontario",,8.8
2017,"Females, 65 years and over","Toronto, Ontario",,6.8
2018,"Females, 65 years and over","Toronto, Ontario",,7.1
2019,"Females, 65 years and over","Toronto, Ontario",,8.4
2020,"Females, 65 years and over","Toronto, Ontario",,4.1
2021,"Females, 65 years and over","Toronto, Ontario",,7.1
2022,"Females, 65 years and over","Toronto, Ontario",,10.0
2023,"Females, 65 years and over","Toronto, Ontario",,7.4
2015,"Females, under 18 years","Toronto, Ontario",,24.9
2016,"Females, under 18 years","Toronto, Ontario",,25.0
2017,"Females, under 18 years","Toronto, Ontario",,16.8
2018,"Females, under 18 years","Toronto, Ontario",,14.1
2019,"Females, under 18 years","Toronto, Ontario",,17.7
2020,"Females, under 18 years","Toronto, Ontario",,9.2
2021,"Females, under 18 years","Toronto, Ontario",,9.5
2022,"Females, under 18 years","Toronto, Ontario",,12.4
2023,"Females, under 18 years","Toronto, Ontario",,15.9
2015,Males,"Toronto, Ontario",,18.6
2016,Males,"Toronto, Ontario",,15.9
2017,Males,"Toronto, Ontario",,14.3
2018,Males,"Toronto, Ontario",,15.1
2019,Males,"Toronto, Ontario",,12.2
2020,Males,"Toronto, Ontario",,8.6
2021,Males,"Toronto, Ontario",,9.1
2022,Males,"Toronto, Ontario",,12.5
2023,Males,"Toronto, Ontario",,13.3
2015,"Males, 18 to 64 years","Toronto, Ontario",,19.4
2016,"Males, 18 to 64 years","Toronto, Ontario",,16.7
2017,"Males, 18 to 64 years","Toronto, Ontario",,15.7
2018,"Males, 18 to 64 years","Toronto, Ontario",,16.2
2019,"Males, 18 to 64 years","Toronto, Ontario",,12.0
2020,"Males, 18 to 64 years","Toronto, Ontario",,9.5
2021,"Males, 18 to 64 years","Toronto, Ontario",,9.7
2022,"Males, 18 to 64 years","Toronto, Ontario",,13.0
2023,"Males, 18 to 64 years","Toronto, Ontario",,13.8
2015,"Males, 65 years and over","Toronto, Ontario",,6.5
2016,"Males, 65 years and over","Toronto, Ontario",,11.0
2017,"Males, 65 years and over","Toronto, Ontario",,7.7
2018,"Males, 65 years and over","Toronto, Ontario",,8.5
2019,"Males, 65 years and over","Toronto, Ontario",,7.9
2020,"Males, 65 years and over","Toronto, Ontario",,4.3
2021,"Males, 65 years and over","Toronto, Ontario",,7.2
2022,"Males, 65 years and over","Toronto, Ontario",,7.6
2023,"Males, 65 years and over","Toronto, Ontario",,8.0
2015,"Males, under 18 years","Toronto, Ontario",,22.9
2016,"Males, under 18 years","Toronto, Ontario",,16.8
2017,"Males, under 18 years","Toronto, Ontario",,14.0
2018,"Males, under 18 years","Toronto, Ontario",,15.9
2019,"Males, under 18 years","Toronto, Ontario",,16.0
2020,"Males, under 18 years","Toronto, Ontario",,8.9
2021,"Males, under 18 years","Toronto, Ontario",,8.7
2022,"Males, under 18 years","Toronto, Ontario",,14.4
2023,"Males, under 18 years","Toronto, Ontario",,16.0
2015,Persons 18 to 64 years,"Toronto, Ontario",,19.9
2016,Persons 18 to 64 years,"Toronto, Ontario",,18.2
2017,Persons 18 to 64 years,"Toronto, Ontario",,15.6
2018,Persons 18 to 64 years,"Toronto, Ontario",,15.4
2019,Persons 18 to 64 years,"Toronto, Ontario",,13.2
2020,Persons 18 to 64 years,"Toronto, Ontario",,9.4
2021,Persons 18 to 64 years,"Toronto, Ontario",,10.0
2022,Persons 18 to 64 years,"Toronto, Ontario",,13.3
2023,Persons 18 to 64 years,"Toronto, Ontario",,14.1
2015,Persons 65 years and over,"Toronto, Ontario",,8.6
2016,Persons 65 years and over,"Toronto, Ontario",,9.8
2017,Persons 65 years and over,"Toronto, Ontario",,7.2
2018,Persons 65 years and over,"Toronto, Ontario",,7.8
2019,Persons 65 years and over,"Toronto, Ontario",,8.2
2020,Persons 65 years and over,"Toronto, Ontario",,4.2
2021,Persons 65 years and over,"Toronto, Ontario",,7.1
2022,Persons 65 years and over,"Toronto, Ontario",,8.9
2023,Persons 65 years and over,"Toronto, Ontario",,7.7
2015,Persons under 18 years,"Toronto, Ontario",,23.9
2016,Persons under 18 years,"Toronto, Ontario",,21.0
2017,Persons under 18 years,"Toronto, Ontario",,15.4
2018,Persons under 18 years,"Toronto, Ontario",,15.0
2019,Persons under 18 years,"Toronto, Ontario",,16.9
2020,Persons under 18 years,"Toronto, Ontario",,9.0
2021,Persons under 18 years,"Toronto, Ontario",,9.1
2022,Persons under 18 years,"Toronto, Ontario",,13.4
2023,Persons under 18 years,"Toronto, Ontario",,16.0
2015,All persons,"Vancouver, British Columbia",,19.5
2016,All persons,"Vancouver, British Columbia",,15.6
2017,All persons,"Vancouver, British Columbia",,16.0
2018,All persons,"Vancouver, British Columbia",,13.6
2019,All persons,"Vancouver, British Columbia",,11.5
2020,All persons,"Vancouver, British Columbia",,7.8
2021,All persons,"Vancouver, British Columbia",,9.2
2022,All persons,"Vancouver, British Columbia",,12.4
2023,All persons,"Vancouver, British Columbia",,12.6
2015,Females,"Vancouver, British Columbia",,19.9
2016,Females,"Vancouver, British Columbia",,15.4
2017,Females,"Vancouver, British Columbia",,15.7
2018,Females,"Vancouver, British Columbia",,13.2
2019,Females,"Vancouver, British Columbia",,12.5
2020,Females,"Vancouver, British Columbia",,7.5
2021,Females,"Vancouver, British Columbia",,10.4
2022,Females,"Vancouver, British Columbia",,12.3
2023,Females,"Vancouver, British Columbia",,13.2
2015,"Females, 18 to 64 years","Vancouver, British Columbia",,21.2
2016,"Females, 18 to 64 years","Vancouver, British Columbia",,15.9
2017,"Females, 18 to 64 years","Vancouver, British Columbia",,17.7
2018,"Females, 18 to 64 years","Vancouver, British Columbia",,15.4
2019,"Females, 18 to 64 years","Vancouver, British Columbia",,16.0
2020,"Females, 18 to 64 years","Vancouver, British Columbia",,8.9
2021,"Females, 18 to 64 years","Vancouver, British Columbia",,11.1
2022,"Females, 18 to 64 years","Vancouver, British Columbia",,13.1
2023,"Females, 18 to 64 years","Vancouver, British Columbia",,14.2
2015,"Females, 65 years and over","Vancouver, British Columbia",,14.3
2016,"Females, 65 years and over","Vancouver, British Columbia",,11.4
2017,"Females, 65 years and over","Vancouver, British Columbia",,13.0
2018,"Females, 65 years and over","Vancouver, British Columbia",,9.3
2020,"Females, 65 years and over","Vancouver, British Columbia",,5.2
2021,"Females, 65 years and over","Vancouver, British Columbia",,9.8
2022,"Females, 65 years and over","Vancouver, British Columbia",,10.4
2023,"Females, 65 years and over","Vancouver, British Columbia",,9.6
2015,"Females, under 18 years","Vancouver, British Columbia",,19.4
2016,"Females, under 18 years","Vancouver, British Columbia",,17.4
2017,"Females, under 18 years","Vancouver, British Columbia",,10.5
2018,"Females, under 18 years","Vancouver, British Columbia",,8.0
2020,"Females, under 18 years","Vancouver, British Columbia",,4.5
2022,"Females, under 18 years","Vancouver, British Columbia",,11.1
2023,"Females, under 18 years","Vancouver, British Columbia",,13.3
2015,Males,"Vancouver, British Columbia",,19.0
2016,Males,"Vancouver, British Columbia",,15.8
2017,Males,"Vancouver, British Columbia",,16.2
2018,Males,"Vancouver, British Columbia",,13.9
2019,Males,"Vancouver, British Columbia",,10.6
2020,Males,"Vancouver, British Columbia",,8.0
2021,Males,"Vancouver, British Columbia",,8.0
2022,Males,"Vancouver, British Columbia",,12.5
2023,Males,"Vancouver, British Columbia",,11.9
2015,"Males, 18 to 64 years","Vancouver, British Columbia",,20.1
2016,"Males, 18 to 64 years","Vancouver, British Columbia",,16.5
2017,"Males, 18 to 64 years","Vancouver, British Columbia",,16.8
2018,"Males, 18 to 64 years","Vancouver, British Columbia",,15.4
2019,"Males, 18 to 64 years","Vancouver, British Columbia",,13.3
2020,"Males, 18 to 64 years","Vancouver, British Columbia",,9.8
2021,"Males, 18 to 64 years","Vancouver, British Columbia",,7.9
2022,"Males, 18 to 64 years","Vancouver, British Columbia",,13.2
2023,"Males, 18 to 64 years","Vancouver, British Columbia",,12.6
2015,"Males, 65 years and over","Vancouver, British Columbia",,16.4
2016,"Males, 65 years and over","Vancouver, British Columbia",,8.5
2017,"Males, 65 years and over","Vancouver, British Columbia",,13.0
2018,"Males, 65 years and over","Vancouver, British Columbia",,8.6
2019,"Males, 65 years and over","Vancouver, British Columbia",,6.1
2020,"Males, 65 years and over","Vancouver, British Columbia",,3.5
2021,"Males, 65 years and over","Vancouver, British Columbia",,7.3
2022,"Males, 65 years and over","Vancouver, British Columbia",,10.3
2023,"Males, 65 years and over","Vancouver, British Columbia",,8.7
2015,"Males, under 18 years","Vancouver, British Columbia",,17.3
2016,"Males, under 18 years","Vancouver, British Columbia",,19.2
2017,"Males, under 18 years","Vancouver, British Columbia",,16.2
2018,"Males, under 18 years","Vancouver, British Columbia",,12.9
2021,"Males, under 18 years","Vancouver, British Columbia",,9.2
2022,"Males, under 18 years","Vancouver, British Columbia",,11.6
2023,"Males, under 18 years","Vancouver, British Columbia",,11.9
2015,Persons 18 to 64 years,"Vancouver, British Columbia",,20.7
2016,Persons 18 to 64 years,"Vancouver, British Columbia",,16.2
2017,Persons 18 to 64 years,"Vancouver, British Columbia",,17.3
2018,Persons 18 to 64 years,"Vancouver, British Columbia",,15.4
2019,Persons 18 to 64 years,"Vancouver, British Columbia",,14.7
2020,Persons 18 to 64 years,"Vancouver, British Columbia",,9.4
2021,Persons 18 to 64 years,"Vancouver, British Columbia",,9.6
2022,Persons 18 to 64 years,"Vancouver, British Columbia",,13.2
2023,Persons 18 to 64 years,"Vancouver, British Columbia",,13.5
2015,Persons 65 years and over,"Vancouver, British Columbia",,15.3
2016,Persons 65 years and over,"Vancouver, British Columbia",,10.0
2017,Persons 65 years and over,"Vancouver, British Columbia",,13.0
2018,Persons 65 years and over,"Vancouver, British Columbia",,9.0
2019,Persons 65 years and over,"Vancouver, British Columbia",,5.6
2020,Persons 65 years and over,"Vancouver, British Columbia",,4.4
2021,Persons 65 years and over,"Vancouver, British Columbia",,8.6
2022,Persons 65 years and over,"Vancouver, British Columbia",,10.4
2023,Persons 65 years and over,"Vancouver, British Columbia",,9.2
2015,Persons under 18 years,"Vancouver, British Columbia",,18.3
2016,Persons under 18 years,"Vancouver, British Columbia",,18.4
2017,Persons under 18 years,"Vancouver, British Columbia",,13.5
2018,Persons under 18 years,"Vancouver, British Columbia",,10.5
2019,Persons under 18 years,"Vancouver, British Columbia",,4.6
2020,Persons under 18 years,"Vancouver, British Columbia",,4.7
2021,Persons under 18 years,"Vancouver, British Columbia",,8.4
2022,Persons under 18 years,"Vancouver, British Columbia",,11.4
2023,Persons under 18 years,"Vancouver, British Columbia",,12.6
2015,All persons,"Winnipeg, Manitoba",,15.7
2016,All persons,"Winnipeg, Manitoba",,13.6
2017,All persons,"Winnipeg, Manitoba",,12.6
2018,All persons,"Winnipeg, Manitoba",,12.4
2019,All persons,"Winnipeg, Manitoba",,11.9
2020,All persons,"Winnipeg, Manitoba",,6.6
2021,All persons,"Winnipeg, Manitoba",,9.3
2022,All persons,"Winnipeg, Manitoba",,11.3
2023,All persons,"Winnipeg, Manitoba",,10.3
2015,Females,"Winnipeg, Manitoba",,15.4
2016,Females,"Winnipeg, Manitoba",,13.4
2017,Females,"Winnipeg, Manitoba",,12.7
2018,Females,"Winnipeg, Manitoba",,12.7
2019,Females,"Winnipeg, Manitoba",,11.1
2020,Females,"Winnipeg, Manitoba",,5.8
2021,Females,"Winnipeg, Manitoba",,10.2
2022,Females,"Winnipeg, Manitoba",,11.8
2023,Females,"Winnipeg, Manitoba",,10.6
2015,"Females, 18 to 64 years","Winnipeg, Manitoba",,16.5
2016,"Females, 18 to 64 years","Winnipeg, Manitoba",,14.0
2017,"Females, 18 to 64 years","Winnipeg, Manitoba",,13.3
2018,"Females, 18 to 64 years","Winnipeg, Manitoba",,13.4
2019,"Females, 18 to 64 years","Winnipeg, Manitoba",,12.1
2020,"Females, 18 to 64 years","Winnipeg, Manitoba",,7.0
2021,"Females, 18 to 64 years","Winnipeg, Manitoba",,9.7
2022,"Females, 18 to 64 years","Winnipeg, Manitoba",,12.6
2023,"Females, 18 to 64 years","Winnipeg, Manitoba",,11.9
2015,"Females, 65 years and over","Winnipeg, Manitoba",,8.4
2016,"Females, 65 years and over","Winnipeg, Manitoba",,6.3
2017,"Females, 65 years and over","Winnipeg, Manitoba",,6.7
2018,"Females, 65 years and over","Winnipeg, Manitoba",,7.6
2019,"Females, 65 years and over","Winnipeg, Manitoba",,7.0
2020,"Females, 65 years and over","Winnipeg, Manitoba",,3.3
2021,"Females, 65 years and over","Winnipeg, Manitoba",,8.6
2022,"Females, 65 years and over","Winnipeg, Manitoba",,8.3
2023,"Females, 65 years and over","Winnipeg, Manitoba",,5.2
2015,"Females, under 18 years","Winnipeg, Manitoba",,17.4
2016,"Females, under 18 years","Winnipeg, Manitoba",,16.8
2017,"Females, under 18 years","Winnipeg, Manitoba",,15.7
2018,"Females, under 18 years","Winnipeg, Manitoba",,14.5
2019,"Females, under 18 years","Winnipeg, Manitoba",,11.4
2020,"Females, under 18 years","Winnipeg, Manitoba",,4.0
2021,"Females, under 18 years","Winnipeg, Manitoba",,12.9
2022,"Females, under 18 years","Winnipeg, Manitoba",,12.4
2023,"Females, under 18 years","Winnipeg, Manitoba",,11.7
2015,Males,"Winnipeg, Manitoba",,16.0
2016,Males,"Winnipeg, Manitoba",,13.8
2017,Males,"Winnipeg, Manitoba",,12.4
2018,Males,"Winnipeg, Manitoba",,12.1
2019,Males,"Winnipeg, Manitoba",,12.7
2020,Males,"Winnipeg, Manitoba",,7.4
2021,Males,"Winnipeg, Manitoba",,8.5
2022,Males,"Winnipeg, Manitoba",,10.9
2023,Males,"Winnipeg, Manitoba",,10.0
2015,"Males, 18 to 64 years","Winnipeg, Manitoba",,15.8
2016,"Males, 18 to 64 years","Winnipeg, Manitoba",,14.2
2017,"Males, 18 to 64 years","Winnipeg, Manitoba",,13.7
2018,"Males, 18 to 64 years","Winnipeg, Manitoba",,12.8
2019,"Males, 18 to 64 years","Winnipeg, Manitoba",,13.2
2020,"Males, 18 to 64 years","Winnipeg, Manitoba",,9.1
2021,"Males, 18 to 64 years","Winnipeg, Manitoba",,9.4
2022,"Males, 18 to 64 years","Winnipeg, Manitoba",,11.6
2023,"Males, 18 to 64 years","Winnipeg, Manitoba",,11.0
2016,"Males, 65 years and over","Winnipeg, Manitoba",,3.7
2017,"Males, 65 years and over","Winnipeg, Manitoba",,6.0
2018,"Males, 65 years and over","Winnipeg, Manitoba",,5.1
2019,"Males, 65 years and over","Winnipeg, Manitoba",,7.1
2020,"Males, 65 years and over","Winnipeg, Manitoba",,1.6
2021,"Males, 65 years and over","Winnipeg, Manitoba",,4.1
